epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,545.326,1.31437,0.83537,1.22449,0.90895,0.65363,0.81623,0.56546,0.95814,1.54517,1.05593,0.0004126,0.0004126,0.0004126
180,680.949,1.26879,0.80537,1.20221,0.32919,0.88027,0.79092,0.52672,1.01564,2.08797,1.08881,0.0004093,0.0004093,0.0004093
181,817.361,1.25035,0.79349,1.19119,0.42033,0.85589,0.75209,0.4795,1.0771,2.62709,1.12788,0.000406,0.000406,0.000406
182,953.061,1.22615,0.77511,1.17151,0.51904,0.81752,0.70195,0.42202,1.14477,3.11283,1.17399,0.0004027,0.0004027,0.0004027
183,1088.5,1.20124,0.76102,1.16686,0.61818,0.71658,0.61292,0.33875,1.22609,3.53509,1.22799,0.0003994,0.0003994,0.0003994
184,1223.84,1.18902,0.74821,1.15235,0.74501,0.49751,0.4356,0.21328,1.32899,3.88623,1.28857,0.0003961,0.0003961,0.0003961
185,1359.19,1.17503,0.74407,1.14746,0.8378,0.25835,0.22752,0.09827,1.45828,4.16969,1.35432,0.0003928,0.0003928,0.0003928
186,1491.91,1.16424,0.73834,1.1431,0.86822,0.05106,0.0492,0.01919,1.61544,4.39969,1.42406,0.0003895,0.0003895,0.0003895
187,1616.13,1.15849,0.72735,1.1355,0.84298,0.00142,0.005,0.00353,1.79106,4.58044,1.49614,0.0003862,0.0003862,0.0003862
188,1740.29,1.15903,0.72697,1.13216,0,0,0,0,1.97826,4.72622,1.57111,0.0003829,0.0003829,0.0003829
189,1864.44,1.13597,0.7179,1.12718,0,0,0,0,2.16335,4.84051,1.64711,0.0003796,0.0003796,0.0003796
190,1988.62,1.13735,0.71628,1.12212,0,0,0,0,2.34638,4.9329,1.7244,0.0003763,0.0003763,0.0003763
191,2112.57,1.12715,0.71278,1.1206,0,0,0,0,2.52005,5.00931,1.80354,0.000373,0.000373,0.000373
192,2236.93,1.12288,0.70988,1.11844,0,0,0,0,2.68094,5.07193,1.88347,0.0003697,0.0003697,0.0003697
193,2361.01,1.1187,0.71005,1.1141,0,0,0,0,2.82993,5.12445,1.96375,0.0003664,0.0003664,0.0003664
194,2485.07,1.10997,0.70513,1.11122,0,0,0,0,2.96313,5.16644,2.04169,0.0003631,0.0003631,0.0003631
195,2609.25,1.10883,0.70059,1.10671,0,0,0,0,3.08088,5.20037,2.11736,0.0003598,0.0003598,0.0003598
196,2733.5,1.09733,0.6923,1.10501,0,0,0,0,3.18517,5.22686,2.18974,0.0003565,0.0003565,0.0003565
197,2859.98,1.09252,0.68987,1.10247,0,0,0,0,3.27418,5.24566,2.25725,0.0003532,0.0003532,0.0003532
198,2984.42,1.08913,0.68939,1.09811,0,0,0,0,3.35133,5.26027,2.32097,0.0003499,0.0003499,0.0003499
199,3108.53,1.09042,0.68746,1.09947,0,0,0,0,3.41987,5.26834,2.38021,0.0003466,0.0003466,0.0003466
200,3232.4,1.08309,0.6856,1.09679,0,0,0,0,3.47932,5.27317,2.43586,0.0003433,0.0003433,0.0003433
201,3356.57,1.08512,0.6857,1.09682,0,0,0,0,3.5321,5.27464,2.48904,0.00034,0.00034,0.00034
202,3480.91,1.07406,0.68122,1.09022,0,0,0,0,3.57979,5.2734,2.53848,0.0003367,0.0003367,0.0003367
203,3604.91,1.07393,0.68516,1.09241,0,0,0,0,3.62381,5.27111,2.58541,0.0003334,0.0003334,0.0003334
204,3729.19,1.06834,0.67775,1.08764,0,0,0,0,3.66186,5.26665,2.62779,0.0003301,0.0003301,0.0003301
205,3853.07,1.06187,0.67471,1.08569,0,0,0,0,3.69221,5.26173,2.66482,0.0003268,0.0003268,0.0003268
206,3977.06,1.06655,0.67536,1.08626,0,0,0,0,3.71283,5.25683,2.69537,0.0003235,0.0003235,0.0003235
207,4101,1.0647,0.67599,1.08216,0,0,0,0,3.7266,5.25089,2.72135,0.0003202,0.0003202,0.0003202
208,4225,1.07045,0.67922,1.07883,0,0,0,0,3.73762,5.2433,2.74661,0.0003169,0.0003169,0.0003169
209,4349.11,1.06697,0.67597,1.07861,0,0,0,0,3.74673,5.23413,2.77128,0.0003136,0.0003136,0.0003136
210,4473.28,1.06784,0.67501,1.07548,0,0,0,0,3.75516,5.22372,2.79522,0.0003103,0.0003103,0.0003103
211,4597.55,1.06223,0.67285,1.07308,0,0,0,0,3.76301,5.21135,2.81888,0.000307,0.000307,0.000307
212,4721.54,1.06316,0.67364,1.07381,0,0,0,0,3.76983,5.19827,2.84242,0.0003037,0.0003037,0.0003037
213,4845.78,1.06087,0.67105,1.07054,0,0,0,0,3.77638,5.18412,2.86634,0.0003004,0.0003004,0.0003004
214,4969.59,1.06447,0.67366,1.07073,0,0,0,0,3.78273,5.16983,2.88908,0.0002971,0.0002971,0.0002971
215,5093.81,1.05686,0.66977,1.06579,0,0,0,0,3.78746,5.15464,2.91134,0.0002938,0.0002938,0.0002938
216,5217.95,1.04933,0.6627,1.06565,0,0,0,0,3.79275,5.13905,2.93302,0.0002905,0.0002905,0.0002905
217,5341.86,1.05144,0.66308,1.06258,0,0,0,0,3.79712,5.12272,2.95391,0.0002872,0.0002872,0.0002872
218,5465.97,1.05168,0.66422,1.06253,0,0,0,0,3.80187,5.10676,2.97423,0.0002839,0.0002839,0.0002839
219,5590.32,1.05674,0.66114,1.06106,0,0,0,0,3.80672,5.09036,2.99373,0.0002806,0.0002806,0.0002806
220,5714.32,1.04576,0.65883,1.05962,0,0,0,0,3.81154,5.07381,3.01235,0.0002773,0.0002773,0.0002773
221,5838.79,1.04448,0.65846,1.05923,0,0,0,0,3.81623,5.05754,3.03085,0.000274,0.000274,0.000274
222,5962.78,1.039,0.65644,1.0559,0,0,0,0,3.82114,5.04255,3.04787,0.0002707,0.0002707,0.0002707
223,6086.86,1.04186,0.65764,1.05797,0,0,0,0,3.82559,5.02701,3.0643,0.0002674,0.0002674,0.0002674
224,6211.28,1.04237,0.65349,1.05601,0,0,0,0,3.83002,5.01201,3.08005,0.0002641,0.0002641,0.0002641
225,6335.43,1.03601,0.65205,1.05687,0,0,0,0,3.83405,4.99782,3.095,0.0002608,0.0002608,0.0002608
226,6459.52,1.03845,0.65061,1.05566,0,0,0,0,3.83944,4.98318,3.1094,0.0002575,0.0002575,0.0002575
